epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.618619978427887,1.7667279243469238,0.001,0.16089999675750732,2.1645731925964355
1,0.7736200094223022,1.5385507345199585,0.001,0.8061000108718872,1.4624758958816528
2,0.8045200109481812,1.4948220252990723,0.001,0.824400007724762,1.437792420387268
3,0.8199999928474426,1.4704629182815552,0.001,0.8413000106811523,1.4205687046051025
4,0.8309199810028076,1.4545316696166992,0.001,0.840399980545044,1.4194180965423584
5,0.8414000272750854,1.4399131536483765,0.001,0.8467000126838684,1.4061076641082764
6,0.8465200066566467,1.429464340209961,0.001,0.8438000082969666,1.4092764854431152
7,0.8549200296401978,1.4198193550109863,0.001,0.8539999723434448,1.3963080644607544
8,0.861519992351532,1.4099386930465698,0.001,0.8557999730110168,1.3936810493469238
9,0.862339973449707,1.4064561128616333,0.001,0.8532000184059143,1.3933109045028687
10,0.8663600087165833,1.3998570442199707,0.001,0.8544999957084656,1.3950587511062622
0,0.6243600249290466,1.7576829195022583,0.001,0.21080000698566437,2.1609065532684326
1,0.7746999859809875,1.5380440950393677,0.001,0.8064000010490417,1.4591063261032104
2,0.805180013179779,1.494211196899414,0.001,0.8255000114440918,1.4371757507324219
3,0.823360025882721,1.468743920326233,0.001,0.836899995803833,1.4216935634613037
4,0.8343600034713745,1.4525643587112427,0.001,0.8424999713897705,1.41357421875
5,0.8438000082969666,1.4383171796798706,0.001,0.8449000120162964,1.4080584049224854
6,0.8507199883460999,1.427835464477539,0.001,0.852400004863739,1.397847294807434
7,0.8554999828338623,1.4191473722457886,0.001,0.8507999777793884,1.3976013660430908
8,0.8601599931716919,1.4113836288452148,0.001,0.8565999865531921,1.391524076461792
9,0.8674200177192688,1.4029966592788696,0.001,0.8604999780654907,1.3846442699432373
10,0.870199978351593,1.3980201482772827,0.001,0.859000027179718,1.3851518630981445
