epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.4382399916648865,2.076995611190796,0.001,0.6168000102043152,1.8785861730575562
1,0.6367999911308289,1.7906781435012817,0.001,0.6671000123023987,1.7236738204956055
2,0.6790400147438049,1.6947542428970337,0.001,0.7049999833106995,1.6639854907989502
3,0.71315997838974,1.6497442722320557,0.001,0.7307000160217285,1.6292543411254883
4,0.7356799840927124,1.6208419799804688,0.001,0.7495999932289124,1.6052263975143433
5,0.7498000264167786,1.5998767614364624,0.001,0.7659000158309937,1.587922215461731
6,0.7610999941825867,1.583896279335022,0.001,0.7771000266075134,1.5732313394546509
7,0.769760012626648,1.5709419250488281,0.001,0.7842000126838684,1.5614054203033447
8,0.777400016784668,1.5602473020553589,0.001,0.7893000245094299,1.5515532493591309
9,0.7835000157356262,1.5511776208877563,0.001,0.796500027179718,1.5434460639953613
10,0.7883800268173218,1.5432947874069214,0.001,0.7972999811172485,1.5359818935394287
0,0.7617800235748291,1.5779669284820557,0.001,0.7695000171661377,1.5676017999649048
1,0.7713599801063538,1.5638206005096436,0.001,0.7757999897003174,1.5553683042526245
2,0.7781000137329102,1.5526111125946045,0.001,0.7860999703407288,1.5453994274139404
3,0.7839800119400024,1.543341875076294,0.001,0.7925000190734863,1.537049651145935
4,0.7894799709320068,1.5354279279708862,0.001,0.7937999963760376,1.5294759273529053
5,0.7936599850654602,1.5284637212753296,0.001,0.7971000075340271,1.5230273008346558
6,0.7973200082778931,1.5223342180252075,0.001,0.8008999824523926,1.5173009634017944
7,0.8006799817085266,1.5168735980987549,0.001,0.8051000237464905,1.5123027563095093
8,0.8031399846076965,1.5120865106582642,0.001,0.8072999715805054,1.5076550245285034
9,0.8063799738883972,1.5076570510864258,0.001,0.8104000091552734,1.5037585496902466
10,0.8082799911499023,1.5035971403121948,0.001,0.8109999895095825,1.4998372793197632
