epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.4677099883556366,1.9905165433883667,0.001,0.6524999737739563,1.7235466241836548
1,0.6591100096702576,1.7715848684310913,0.001,0.7268999814987183,1.6267284154891968
2,0.701449990272522,1.7195321321487427,0.001,0.7530999779701233,1.5888891220092773
3,0.7258099913597107,1.691691517829895,0.001,0.7692999839782715,1.5654406547546387
4,0.738510012626648,1.6740751266479492,0.001,0.7853999733924866,1.5477691888809204
5,0.7510700225830078,1.6601418256759644,0.001,0.7936000227928162,1.5342248678207397
6,0.7564700245857239,1.6497817039489746,0.001,0.7993000149726868,1.5240213871002197
7,0.7618499994277954,1.6420978307724,0.001,0.804099977016449,1.5152255296707153
8,0.7687399983406067,1.6335667371749878,0.001,0.8079000115394592,1.5082052946090698
9,0.7729700207710266,1.6275957822799683,0.001,0.8122000098228455,1.5022425651550293
10,0.7753199934959412,1.622305154800415,0.001,0.8119000196456909,1.4974567890167236
