epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.6632900238037109,1.7702081203460693,0.001,0.7860999703407288,1.531218409538269
1,0.7461599707603455,1.655256748199463,0.001,0.8097000122070312,1.4894722700119019
2,0.7646999955177307,1.6275886297225952,0.001,0.8173999786376953,1.4709993600845337
3,0.7743399739265442,1.6124078035354614,0.001,0.8270999789237976,1.4566550254821777
4,0.7816600203514099,1.6019772291183472,0.001,0.8312000036239624,1.4469271898269653
5,0.785099983215332,1.5941985845565796,0.001,0.836899995803833,1.4399231672286987
6,0.7915499806404114,1.5859520435333252,0.001,0.8410999774932861,1.4337702989578247
7,0.7960000038146973,1.579604983329773,0.001,0.8456000089645386,1.4287294149398804
8,0.7981600165367126,1.5756454467773438,0.001,0.8478999733924866,1.4249674081802368
9,0.8009399771690369,1.5713660717010498,0.001,0.850600004196167,1.4209858179092407
10,0.8034200072288513,1.5686661005020142,0.001,0.8525999784469604,1.417513132095337
