epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.5702999830245972,1.8478670120239258,0.001,0.7728999853134155,1.5378925800323486
1,0.6492000222206116,1.7346535921096802,0.001,0.7968000173568726,1.497938632965088
2,0.6701099872589111,1.7062134742736816,0.001,0.8104000091552734,1.47720205783844
3,0.6822100281715393,1.688690423965454,0.001,0.8190000057220459,1.4638144969940186
4,0.6913899779319763,1.6778815984725952,0.001,0.8255000114440918,1.4540531635284424
5,0.6969699859619141,1.6691099405288696,0.001,0.8319000005722046,1.4462653398513794
6,0.7022500038146973,1.6614590883255005,0.001,0.8343999981880188,1.4397592544555664
7,0.7048699855804443,1.6560992002487183,0.001,0.8377000093460083,1.434340238571167
8,0.7092199921607971,1.6505074501037598,0.001,0.8417999744415283,1.4297350645065308
9,0.7131199836730957,1.6460143327713013,0.001,0.8435999751091003,1.4254041910171509
10,0.7175099849700928,1.6415643692016602,0.001,0.84579998254776,1.4217029809951782
