epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.6754400134086609,1.6858032941818237,0.001,0.6535000205039978,1.8617873191833496
1,0.7736600041389465,1.5376678705215454,0.001,0.7890999913215637,1.5127360820770264
2,0.8001400232315063,1.5020616054534912,0.001,0.8090999722480774,1.4874378442764282
3,0.8150799870491028,1.4813629388809204,0.001,0.8183000087738037,1.471130609512329
4,0.8224800229072571,1.4675654172897339,0.001,0.8282999992370605,1.4605048894882202
5,0.8300999999046326,1.4571311473846436,0.001,0.833299994468689,1.4512488842010498
6,0.8358200192451477,1.4481160640716553,0.001,0.8392000198364258,1.4442155361175537
7,0.8414400219917297,1.4408656358718872,0.001,0.8420000076293945,1.4376314878463745
8,0.8447800278663635,1.4345917701721191,0.001,0.8471999764442444,1.4315835237503052
9,0.8487799763679504,1.4293655157089233,0.001,0.8511000275611877,1.427412748336792
10,0.8511000275611877,1.4245282411575317,0.001,0.8515999913215637,1.4234179258346558
